order_id,payment_type,payment_installments,payment_value
ORD239208,Voucher,11,40
ORD222114,Credit Card,4,150
ORD204060,Credit_Card,7,60
ORD229371,Voucher,7,150
ORD228071,Credit Card,6,200
ORD216784,Debit_Card,6,40
ORD229676,Credit_Card,2,40
ORD233011,Voucher,4,200
ORD205477,Bank_Transfer,6,20
ORD229883,Debit_Card,7,20
ORD232222,Credit_Card,6,200
ORD240708,Debit_Card,7,150
ORD243821,Bank_Transfer,6,20
ORD226235,Credit Card,4,60
ORD243099,Credit_Card,4,60
ORD224247,Credit Card,7,
ORD201599,Credit_Card,3,100
ORD211613,Bank_Transfer,6,20
ORD207540,Credit_Card,2,40
ORD248279,Bank_Transfer,11,150
ORD239030,Voucher,7,100
ORD200956,Credit_Card,4,
ORD231256,Debit_Card,1,60
ORD242302,Bank_Transfer,10,100
ORD201194,Bank_Transfer,2,60
ORD216093,Debit_Card,1,40
ORD221058,Credit_Card,1,20
ORD231889,Bank_Transfer,2,100
ORD226986,Voucher,4,150
ORD214628,Bank_Transfer,3,60
ORD229892,Voucher,3,60
ORD243747,Credit Card,8,200
ORD236182,Credit_Card,10,150
ORD223416,Bank_Transfer,7,150
ORD248709,Credit_Card,9,20
ORD210610,Credit Card,3,100
ORD235710,Voucher,2,60
ORD206583,Debit_Card,9,200
ORD239040,Credit Card,3,20
ORD204601,Credit Card,8,200
ORD201503,Credit_Card,8,60
ORD222549,Voucher,4,100
ORD208641,Bank_Transfer,8,
ORD223438,Voucher,4,200
ORD248825,Debit_Card,4,
ORD247897,Debit_Card,2,60
ORD248790,Debit_Card,11,150
ORD236306,Debit_Card,8,200
ORD206305,Credit_Card,6,200
ORD220849,Credit_Card,8,20
ORD234113,Credit_Card,10,150
ORD223446,Credit Card,9,150
ORD239637,Voucher,4,40
ORD217005,Voucher,2,150
ORD245989,Credit_Card,6,20
ORD202606,Bank_Transfer,6,150
ORD201701,Voucher,3,150
ORD228467,Bank_Transfer,11,60
ORD208673,Voucher,1,60
ORD206663,Debit_Card,6,60
ORD249555,Bank_Transfer,4,
ORD239501,Bank_Transfer,8,100
ORD222760,Debit_Card,1,200
ORD223216,Voucher,11,20
ORD226306,Credit_Card,3,100
ORD244004,Credit Card,11,150
ORD246226,Credit_Card,4,20
ORD232632,Bank_Transfer,9,200
ORD240534,Credit Card,11,60
ORD238601,Voucher,5,150
ORD248423,Credit_Card,1,60
ORD239341,Debit_Card,7,200
ORD242860,Debit_Card,1,
ORD234790,Credit Card,9,20
ORD231397,Credit Card,11,100
ORD249253,Bank_Transfer,9,150
ORD241875,Credit Card,2,200
ORD229675,Bank_Transfer,5,100
ORD223883,Bank_Transfer,1,60
ORD201742,Voucher,9,
ORD220907,Debit_Card,7,150
ORD204429,Voucher,7,200
ORD216178,Credit_Card,10,150
ORD248468,Credit Card,7,60
ORD234628,Voucher,2,
ORD200078,Debit_Card,1,100
ORD221538,Voucher,9,20
ORD227195,Credit Card,2,40
ORD241409,Voucher,6,60
ORD245870,Bank_Transfer,7,
ORD207083,Bank_Transfer,7,20
ORD240581,Credit Card,7,60
ORD201282,Bank_Transfer,2,200
ORD222193,Voucher,3,
ORD218574,Credit Card,5,60
ORD202395,Voucher,7,200
ORD222817,Bank_Transfer,10,100
ORD213186,Credit_Card,9,200
ORD241967,Credit Card,10,20
ORD213194,Credit_Card,11,40
ORD226777,Credit_Card,4,60
ORD244433,Voucher,6,20
ORD220823,Bank_Transfer,1,200
ORD201157,Debit_Card,11,100
ORD222602,Debit_Card,9,
ORD222142,Bank_Transfer,4,60
ORD226957,Credit Card,2,
ORD216953,Voucher,3,60
ORD227426,Credit_Card,3,40
ORD217535,Bank_Transfer,9,150
ORD232755,Credit Card,7,40
ORD212751,Voucher,11,40
ORD224026,Credit_Card,3,
ORD211627,Credit Card,7,40
ORD243011,Debit_Card,7,20
ORD241885,Voucher,7,100
ORD249360,Bank_Transfer,7,
ORD241785,Credit_Card,5,150
ORD223801,Credit Card,7,
ORD239682,Voucher,9,40
ORD202176,Credit_Card,2,60
ORD242652,Voucher,4,200
ORD239712,Debit_Card,11,
ORD223414,Credit_Card,11,20
ORD228058,Debit_Card,7,200
ORD248631,Bank_Transfer,1,20
ORD208928,Bank_Transfer,11,
ORD210985,Bank_Transfer,1,20
ORD238707,Credit_Card,10,150
ORD203483,Credit_Card,8,60
ORD203130,Credit_Card,8,60
ORD223443,Voucher,6,
ORD241707,Voucher,3,200
ORD207149,Bank_Transfer,6,40
ORD242252,Debit_Card,8,20
ORD203389,Bank_Transfer,7,
ORD219727,Debit_Card,2,40
ORD230007,Debit_Card,2,40
ORD240445,Credit_Card,8,100
ORD242372,Credit_Card,10,200
ORD221867,Credit_Card,6,20
ORD232553,Credit_Card,9,
ORD245682,Voucher,7,60
ORD222091,Credit Card,8,100
ORD210358,Debit_Card,10,200
ORD204778,Credit_Card,2,150
ORD221450,Voucher,9,100
ORD243148,Credit Card,9,60
ORD234930,Debit_Card,7,
ORD207729,Bank_Transfer,3,60
ORD224359,Credit Card,2,40
ORD206721,Credit_Card,11,60
ORD246696,Debit_Card,11,40
ORD237111,Bank_Transfer,3,20
ORD218395,Credit Card,5,
ORD232676,Credit_Card,4,
ORD244696,Debit_Card,8,
ORD214090,Bank_Transfer,4,200
ORD232515,Debit_Card,1,150
ORD220252,Voucher,5,40
ORD217336,Bank_Transfer,2,60
ORD232460,Debit_Card,10,
ORD238375,Bank_Transfer,7,
ORD205228,Credit_Card,9,60
ORD217347,Credit_Card,5,40
ORD231325,Voucher,9,40
ORD232087,Credit_Card,5,200
ORD229761,Voucher,3,200
ORD203399,Bank_Transfer,11,200
ORD245806,Credit_Card,2,60
ORD212843,Credit Card,8,60
ORD243382,Credit_Card,4,100
ORD225522,Debit_Card,4,40
ORD208153,Credit Card,3,
ORD216895,Bank_Transfer,2,100
ORD215788,Bank_Transfer,3,200
ORD237187,Voucher,10,150
ORD219967,Credit Card,6,100
ORD238047,Bank_Transfer,2,100
ORD200300,Debit_Card,6,60
ORD228453,Credit_Card,1,
ORD214895,Credit Card,5,150
ORD214010,Credit_Card,11,
ORD232013,Voucher,7,100
ORD212419,Voucher,7,40
ORD205279,Bank_Transfer,4,40
ORD206979,Voucher,4,20
ORD247160,Credit_Card,6,200
ORD219022,Credit_Card,1,150
ORD210580,Debit_Card,8,40
ORD203896,Voucher,7,200
ORD234342,Bank_Transfer,11,20
ORD233243,Bank_Transfer,8,20
ORD235318,Credit Card,10,150
ORD245348,Credit_Card,3,
ORD213786,Debit_Card,5,20
ORD233268,Bank_Transfer,6,
ORD245239,Credit_Card,3,40
ORD232714,Credit Card,11,20
ORD230739,Debit_Card,1,60
ORD235653,Credit_Card,8,20
ORD218473,Bank_Transfer,4,20
ORD221806,Voucher,3,
ORD232268,Credit Card,9,60
ORD246048,Debit_Card,3,150
ORD236782,Bank_Transfer,9,
ORD223564,Voucher,4,60
ORD205402,Credit Card,8,20
ORD243183,Voucher,9,200
ORD225913,Voucher,2,40
ORD219580,Bank_Transfer,1,
ORD248164,Credit Card,7,200
ORD249498,Voucher,3,
ORD214315,Voucher,5,150
ORD249854,Credit_Card,5,100
ORD225108,Credit_Card,5,
ORD218698,Credit_Card,1,200
ORD245722,Bank_Transfer,7,60
ORD220736,Credit Card,4,40
ORD208411,Credit Card,9,40
ORD202487,Debit_Card,2,200
ORD209440,Debit_Card,2,
ORD205289,Debit_Card,8,
ORD232706,Voucher,6,100
ORD246766,Credit_Card,2,60
ORD230979,Voucher,7,100
ORD205781,Voucher,11,60
ORD230851,Credit Card,10,20
ORD205932,Credit Card,5,20
ORD206043,Voucher,5,
ORD247275,Voucher,9,40
ORD209842,Voucher,8,40
ORD202337,Debit_Card,1,200
ORD221274,Debit_Card,9,150
ORD242342,Credit_Card,2,60
ORD211741,Credit Card,4,60
ORD223480,Bank_Transfer,6,60
ORD200917,Voucher,11,20
ORD201290,Bank_Transfer,8,20
ORD222025,Debit_Card,8,20
ORD243061,Voucher,2,100
ORD212683,Credit_Card,1,150
ORD240574,Credit Card,6,150
ORD212440,Credit_Card,1,40
ORD223067,Debit_Card,1,100
ORD227225,Bank_Transfer,10,
ORD219373,Credit Card,11,
ORD237372,Credit Card,6,150
ORD238277,Credit Card,4,100
ORD247026,Bank_Transfer,2,200
ORD204576,Debit_Card,2,40
ORD228510,Bank_Transfer,5,150
ORD202227,Bank_Transfer,3,20
ORD240297,Voucher,1,60
ORD230262,Voucher,2,40
ORD235207,Debit_Card,2,100
ORD245366,Credit Card,5,20
ORD236234,Credit_Card,6,60
ORD201612,Credit Card,8,20
ORD238398,Debit_Card,5,
ORD221038,Credit Card,10,
ORD246447,Credit_Card,11,150
ORD200071,Credit_Card,2,60
ORD215418,Credit Card,11,150
ORD244704,Voucher,11,
ORD232245,Bank_Transfer,8,60
ORD242968,Bank_Transfer,6,150
ORD227778,Bank_Transfer,7,200
ORD205609,Credit Card,1,
ORD219366,Voucher,1,20
ORD209557,Credit_Card,8,20
ORD203512,Voucher,9,
ORD203967,Voucher,11,20
ORD243401,Voucher,4,
ORD224366,Voucher,9,
ORD205815,Credit_Card,11,150
ORD241324,Debit_Card,4,100
ORD237639,Credit_Card,9,20
ORD200284,Bank_Transfer,2,40
ORD225218,Credit Card,4,60
ORD211090,Bank_Transfer,11,40
ORD222175,Bank_Transfer,8,20
ORD226455,Debit_Card,5,
ORD238470,Credit_Card,7,
ORD211734,Credit Card,6,20
ORD217758,Debit_Card,8,200
ORD243389,Voucher,6,100
ORD239268,Debit_Card,7,200
ORD214375,Voucher,9,60
ORD218780,Credit Card,2,150
ORD247470,Credit Card,5,20
ORD230393,Voucher,5,150
ORD240596,Voucher,4,
ORD248150,Credit_Card,5,20
ORD240029,Bank_Transfer,5,100
ORD213394,Credit_Card,7,20
ORD249516,Voucher,2,100
ORD206943,Voucher,5,40
ORD229257,Debit_Card,9,100
ORD241846,Voucher,5,40
ORD238681,Bank_Transfer,6,150
ORD232766,Debit_Card,1,
ORD248620,Credit Card,7,20
ORD229927,Credit Card,2,20
ORD214915,Credit_Card,3,
ORD224496,Debit_Card,8,40
ORD221867,Bank_Transfer,7,150
ORD228513,Credit Card,5,200
ORD215862,Credit Card,7,200
ORD239456,Credit_Card,10,200
ORD205552,Credit Card,3,150
ORD217497,Voucher,1,
ORD231623,Debit_Card,5,20
ORD220966,Voucher,4,60
ORD206043,Credit_Card,3,200
ORD227205,Voucher,3,200
ORD247990,Debit_Card,7,40
ORD244417,Debit_Card,9,100
ORD248600,Credit Card,2,60
ORD235973,Voucher,4,
ORD229304,Debit_Card,11,100
ORD248172,Credit Card,9,20
ORD200904,Bank_Transfer,11,200
ORD202413,Credit_Card,6,60
ORD248030,Credit Card,10,40
ORD214554,Bank_Transfer,7,
ORD203105,Bank_Transfer,1,40
ORD243673,Credit_Card,7,200
ORD232575,Credit Card,9,40
ORD212424,Debit_Card,4,40
ORD247303,Debit_Card,8,60
ORD242027,Bank_Transfer,3,
ORD218031,Bank_Transfer,3,20
ORD242845,Debit_Card,4,20
ORD233642,Bank_Transfer,3,40
ORD218138,Credit_Card,8,40
ORD236834,Debit_Card,11,60
ORD248276,Voucher,2,150
ORD228715,Credit_Card,9,20
ORD227096,Voucher,10,200
ORD222402,Bank_Transfer,3,150
ORD214811,Debit_Card,3,60
ORD243478,Debit_Card,1,
ORD238278,Credit_Card,4,
ORD219307,Credit Card,1,150
ORD217921,Credit_Card,6,
ORD220502,Bank_Transfer,2,60
ORD236041,Credit Card,1,60
ORD247407,Credit_Card,10,20
ORD227156,Voucher,3,40
ORD241366,Debit_Card,3,100
ORD204792,Credit_Card,3,100
ORD245359,Bank_Transfer,5,40
ORD241930,Credit Card,10,20
ORD209590,Credit_Card,3,40
ORD249281,Bank_Transfer,2,20
ORD205422,Credit Card,11,60
ORD248086,Credit_Card,1,
ORD244971,Debit_Card,3,
ORD242837,Credit Card,8,20
ORD223887,Credit Card,7,
ORD209592,Bank_Transfer,6,40
ORD232333,Debit_Card,6,20
ORD226002,Debit_Card,2,60
ORD211889,Bank_Transfer,2,
ORD230432,Voucher,4,150
ORD242231,Credit_Card,2,150
ORD205469,Voucher,9,40
ORD210796,Debit_Card,7,150
ORD225528,Voucher,3,
ORD234611,Credit Card,4,100
ORD243550,Credit Card,8,200
ORD201972,Credit Card,4,40
ORD241438,Debit_Card,6,60
ORD203592,Credit Card,5,40
ORD214690,Credit_Card,2,
ORD214663,Voucher,8,60
ORD235359,Credit Card,10,20
ORD234610,Credit Card,11,40
ORD219834,Credit_Card,9,40
ORD215879,Voucher,1,100
ORD216430,Voucher,4,200
ORD200088,Credit Card,3,150
ORD223588,Bank_Transfer,9,100
ORD213620,Bank_Transfer,6,40
ORD212370,Credit Card,9,200
ORD221747,Credit Card,2,100
ORD240932,Credit_Card,5,100
ORD245960,Bank_Transfer,3,100
ORD217052,Debit_Card,1,150
ORD233115,Credit Card,1,150
ORD217911,Credit_Card,4,40
ORD245375,Voucher,8,100
ORD241172,Credit_Card,6,20
ORD223467,Bank_Transfer,2,
ORD216240,Debit_Card,8,60
ORD229182,Credit_Card,6,100
ORD233633,Credit Card,1,150
ORD243981,Credit Card,1,150
ORD248495,Credit Card,6,
ORD211470,Credit Card,7,200
ORD244264,Bank_Transfer,11,60
ORD213070,Voucher,2,150
ORD223971,Bank_Transfer,2,200
ORD241996,Bank_Transfer,1,60
ORD211065,Debit_Card,9,100
ORD246422,Credit Card,11,60
ORD204420,Debit_Card,8,
ORD213672,Credit_Card,11,200
ORD200874,Debit_Card,8,200
ORD230730,Credit_Card,2,100
ORD206783,Debit_Card,10,150
ORD248351,Credit_Card,5,200
ORD225982,Bank_Transfer,1,
ORD248364,Debit_Card,6,20
ORD217127,Credit_Card,9,20
ORD201635,Voucher,10,200
ORD246119,Credit Card,3,60
ORD238531,Debit_Card,2,40
ORD248162,Credit_Card,10,200
ORD210380,Bank_Transfer,1,200
ORD247217,Credit Card,8,200
ORD217190,Credit Card,9,60
ORD247299,Credit_Card,8,20
ORD217693,Credit Card,9,200
ORD215079,Debit_Card,3,40
ORD240823,Credit_Card,6,150
ORD206913,Debit_Card,8,
ORD233614,Bank_Transfer,4,40
ORD211785,Voucher,3,20
ORD204507,Bank_Transfer,7,100
ORD239827,Voucher,4,40
ORD204961,Debit_Card,6,20
ORD245316,Debit_Card,1,
ORD205621,Credit Card,11,200
ORD207209,Credit Card,1,150
ORD208725,Credit_Card,10,40
ORD222494,Debit_Card,6,20
ORD235040,Credit_Card,9,150
ORD200231,Bank_Transfer,10,20
ORD227214,Credit Card,10,150
ORD232071,Bank_Transfer,2,150
ORD243134,Bank_Transfer,11,150
ORD247214,Debit_Card,5,20
ORD200152,Credit_Card,5,20
ORD210045,Voucher,6,40
ORD226719,Debit_Card,7,
ORD240232,Debit_Card,5,40
ORD231954,Credit_Card,3,60
ORD215986,Bank_Transfer,3,
ORD236468,Credit_Card,3,40
ORD203590,Credit_Card,4,150
ORD222014,Voucher,1,60
ORD204023,Voucher,10,100
ORD206526,Debit_Card,1,150
ORD240981,Credit Card,7,
ORD225333,Bank_Transfer,2,20
ORD239413,Credit_Card,6,100
ORD214154,Debit_Card,4,20
ORD219016,Voucher,1,150
ORD222450,Credit_Card,1,20
ORD209588,Voucher,10,60
ORD210056,Bank_Transfer,2,
ORD209760,Credit_Card,5,20
ORD230433,Credit Card,5,20
ORD214856,Bank_Transfer,3,
ORD232232,Bank_Transfer,8,200
ORD224190,Credit Card,9,20
ORD221401,Voucher,5,60
ORD210655,Debit_Card,4,60
ORD216618,Voucher,4,60
ORD211610,Credit Card,10,100
ORD229428,Bank_Transfer,9,150
ORD230371,Voucher,11,60
ORD235481,Debit_Card,5,150
ORD229332,Bank_Transfer,11,20
ORD229880,Credit Card,7,20
ORD247920,Credit_Card,6,40
ORD223470,Voucher,8,40
ORD228750,Voucher,9,40
ORD228392,Credit_Card,2,20
ORD226875,Debit_Card,1,60
ORD212442,Bank_Transfer,10,60
ORD249554,Voucher,3,150
ORD202109,Credit Card,1,40
ORD230841,Bank_Transfer,11,60
ORD237211,Bank_Transfer,2,150
ORD224217,Bank_Transfer,3,150
ORD233158,Bank_Transfer,4,40
ORD228318,Credit_Card,7,200
ORD243788,Bank_Transfer,2,40
ORD240995,Credit_Card,1,150
ORD212027,Bank_Transfer,6,60
ORD225196,Voucher,2,20
ORD227977,Credit Card,2,40
ORD223131,Voucher,7,150
ORD249863,Credit Card,11,40
ORD208329,Credit Card,2,
ORD240017,Voucher,9,100
ORD242513,Bank_Transfer,2,40
ORD203380,Voucher,5,150
ORD224203,Debit_Card,10,40
ORD231041,Credit Card,1,200
ORD209922,Voucher,4,200
ORD202627,Credit Card,7,60
ORD207806,Credit_Card,5,150
ORD239215,Voucher,9,100
ORD217829,Bank_Transfer,7,60
ORD240338,Bank_Transfer,5,40
ORD234835,Voucher,8,20
ORD209560,Bank_Transfer,9,150
ORD228118,Debit_Card,8,100
ORD230315,Credit_Card,11,20
ORD246806,Voucher,6,20
ORD207497,Debit_Card,3,100
ORD212700,Debit_Card,6,40
ORD208042,Credit_Card,4,100
ORD211753,Bank_Transfer,9,20
ORD217974,Credit Card,7,40
ORD216019,Debit_Card,5,20
ORD208784,Bank_Transfer,3,60
ORD246149,Bank_Transfer,8,60
ORD237710,Debit_Card,7,100
ORD213548,Debit_Card,11,40
ORD215858,Credit_Card,5,150
ORD225806,Voucher,7,60
ORD233839,Credit_Card,6,40
ORD203762,Bank_Transfer,6,60
ORD239973,Debit_Card,1,60
ORD212059,Voucher,8,20
ORD212479,Bank_Transfer,5,60
ORD204092,Bank_Transfer,2,20
ORD202825,Bank_Transfer,3,60
ORD231878,Voucher,10,
ORD212494,Voucher,11,150
ORD243744,Voucher,5,60
ORD200630,Debit_Card,10,200
ORD206002,Voucher,5,20
ORD220144,Credit_Card,1,20
ORD249500,Voucher,5,100
ORD223603,Voucher,6,150
ORD211657,Credit_Card,9,200
ORD226046,Debit_Card,11,150
ORD205228,Debit_Card,9,200
ORD207942,Debit_Card,2,
ORD205239,Credit_Card,2,
ORD236371,Debit_Card,6,40
ORD203868,Bank_Transfer,1,40
ORD228712,Credit_Card,5,20
ORD249850,Bank_Transfer,1,40
ORD205833,Bank_Transfer,3,40
ORD216518,Credit Card,6,200
ORD224825,Debit_Card,5,150
ORD229963,Voucher,8,150
ORD200174,Credit Card,9,150
ORD249592,Bank_Transfer,6,20
ORD234567,Voucher,8,
ORD202269,Bank_Transfer,6,200
ORD207707,Credit_Card,11,
ORD200271,Voucher,5,
ORD241059,Debit_Card,7,
ORD233812,Credit_Card,1,150
ORD241856,Credit_Card,6,100
ORD220377,Debit_Card,8,100
ORD238611,Debit_Card,10,40
ORD203280,Credit_Card,5,40
ORD231781,Bank_Transfer,3,100
ORD226894,Debit_Card,5,
ORD221225,Credit_Card,6,60
ORD207553,Credit Card,6,150
ORD209485,Credit_Card,9,100
ORD240389,Debit_Card,3,40
ORD227615,Credit Card,9,150
ORD246927,Debit_Card,3,200
ORD205828,Credit_Card,8,100
ORD233375,Debit_Card,10,20
ORD245817,Credit Card,8,40
ORD222370,Voucher,10,40
ORD204339,Bank_Transfer,8,
ORD215844,Voucher,9,150
ORD215582,Credit Card,7,40
ORD247416,Debit_Card,8,
ORD241829,Voucher,6,150
ORD228045,Debit_Card,9,
ORD230016,Bank_Transfer,4,40
ORD212645,Credit Card,3,40
ORD241300,Credit_Card,9,200
ORD215659,Debit_Card,7,
ORD226614,Credit Card,3,40
ORD242325,Credit_Card,2,200
ORD216768,Voucher,4,150
ORD214502,Credit_Card,1,150
ORD211714,Credit_Card,8,40
ORD204437,Bank_Transfer,6,20
ORD225277,Bank_Transfer,10,150
ORD243711,Credit_Card,7,60
ORD212032,Credit Card,1,
ORD213171,Debit_Card,5,100
ORD221606,Voucher,7,200
ORD232229,Bank_Transfer,3,150
ORD236641,Debit_Card,6,20
ORD212516,Voucher,3,20
ORD227099,Debit_Card,11,100
ORD200539,Debit_Card,9,150
ORD203363,Debit_Card,2,20
ORD240966,Voucher,10,60
ORD232998,Debit_Card,11,40
ORD217408,Debit_Card,11,40
ORD218287,Debit_Card,5,150
ORD238943,Debit_Card,7,
ORD210197,Debit_Card,3,20
ORD242945,Credit Card,5,20
ORD204432,Voucher,7,40
ORD234760,Credit Card,9,40
ORD217546,Voucher,11,100
ORD248010,Credit_Card,6,40
ORD240481,Credit_Card,3,40
ORD248320,Credit Card,4,60
ORD204357,Credit_Card,5,60
ORD209971,Bank_Transfer,2,200
ORD234542,Voucher,4,20
ORD208443,Credit_Card,7,20
ORD249395,Debit_Card,3,20
ORD225465,Bank_Transfer,1,
ORD232818,Credit Card,5,60
ORD226077,Credit_Card,3,60
ORD205923,Debit_Card,10,200
ORD229860,Bank_Transfer,8,100
ORD208033,Credit Card,11,
ORD230817,Voucher,8,20
ORD226607,Voucher,5,150
ORD223023,Bank_Transfer,6,40
ORD220583,Credit Card,2,40
ORD212715,Credit Card,6,150
ORD224560,Voucher,8,60
ORD206574,Bank_Transfer,9,100
ORD223155,Debit_Card,6,20
ORD238798,Bank_Transfer,8,60
ORD224373,Bank_Transfer,7,40
ORD231436,Debit_Card,7,100
ORD248531,Debit_Card,10,20
ORD227062,Debit_Card,5,200
ORD243064,Debit_Card,3,
ORD242462,Debit_Card,1,
ORD201713,Bank_Transfer,6,
ORD240717,Voucher,8,60
ORD236184,Bank_Transfer,6,40
ORD222290,Credit Card,11,40
ORD214366,Credit Card,1,200
ORD214988,Credit_Card,3,40
ORD246538,Credit_Card,11,200
ORD238252,Credit Card,6,40
ORD238809,Bank_Transfer,4,150
ORD220433,Bank_Transfer,1,40
ORD235506,Voucher,11,20
ORD231236,Voucher,10,200
ORD225641,Debit_Card,5,100
ORD241491,Debit_Card,11,200
ORD226962,Debit_Card,1,150
ORD221298,Voucher,11,20
ORD231829,Bank_Transfer,8,20
ORD245727,Bank_Transfer,11,200
ORD228210,Credit Card,11,40
ORD211001,Credit_Card,1,40
ORD212786,Credit Card,8,150
ORD214262,Voucher,10,60
ORD237350,Voucher,8,40
ORD230109,Credit_Card,10,100
ORD236012,Credit Card,4,20
ORD223722,Voucher,4,150
ORD225094,Credit_Card,8,60
ORD225828,Bank_Transfer,6,60
ORD243773,Credit Card,5,150
ORD222151,Credit Card,11,
ORD237972,Credit Card,8,200
ORD215542,Credit Card,4,40
ORD207217,Credit_Card,10,60
ORD243340,Bank_Transfer,4,200
ORD213849,Debit_Card,4,200
ORD205721,Bank_Transfer,5,200
ORD243518,Credit Card,5,150
ORD231372,Bank_Transfer,11,60
ORD233501,Debit_Card,2,
ORD200901,Credit Card,8,20
ORD208613,Credit_Card,3,20
ORD226889,Voucher,4,20
ORD204867,Voucher,10,40
ORD248822,Debit_Card,8,150
ORD223309,Bank_Transfer,2,150
ORD222573,Credit_Card,6,200
ORD239441,Debit_Card,9,40
ORD242587,Bank_Transfer,10,20
ORD208353,Credit Card,10,100
ORD239495,Bank_Transfer,8,
ORD208355,Debit_Card,6,200
ORD205011,Credit_Card,2,150
ORD221964,Bank_Transfer,11,200
ORD201047,Bank_Transfer,4,200
ORD245169,Voucher,9,
ORD243905,Credit Card,1,20
ORD216161,Debit_Card,6,200
ORD248174,Voucher,3,150
ORD207265,Debit_Card,7,150
ORD214851,Credit Card,1,40
ORD246967,Debit_Card,7,100
ORD217773,Credit_Card,10,60
ORD221600,Credit Card,1,150
ORD206094,Voucher,11,100
ORD242734,Credit_Card,11,60
ORD213902,Credit_Card,2,40
ORD242269,Bank_Transfer,1,40
ORD201800,Bank_Transfer,8,
ORD232270,Bank_Transfer,6,200
ORD233705,Debit_Card,11,150
ORD240528,Debit_Card,11,
ORD214938,Debit_Card,9,60
ORD218865,Debit_Card,7,150
ORD217403,Debit_Card,11,200
ORD207031,Credit Card,1,100
ORD214724,Credit_Card,6,60
ORD216117,Credit Card,10,
ORD205053,Debit_Card,1,200
ORD211836,Credit_Card,7,
ORD241143,Credit Card,10,60
ORD249780,Bank_Transfer,10,200
ORD203851,Debit_Card,11,200
ORD223241,Credit_Card,8,20
ORD242138,Debit_Card,4,150
ORD249526,Credit Card,1,40
ORD212870,Credit_Card,8,60
ORD246179,Credit Card,10,150
ORD226020,Bank_Transfer,4,20
ORD233918,Voucher,3,100
ORD219598,Debit_Card,6,200
ORD209419,Voucher,10,
ORD228833,Voucher,11,60
ORD243940,Debit_Card,4,60
ORD230368,Credit Card,8,40
ORD220317,Debit_Card,7,150
ORD222671,Credit_Card,2,200
ORD247699,Credit_Card,5,60
ORD204063,Debit_Card,7,150
ORD245587,Voucher,11,150
ORD241481,Credit Card,5,
ORD240799,Bank_Transfer,1,60
ORD205103,Credit_Card,6,40
ORD248335,Bank_Transfer,9,60
ORD210878,Bank_Transfer,4,
ORD203906,Voucher,10,
ORD235720,Credit_Card,5,100
ORD214182,Credit Card,11,60
ORD238373,Debit_Card,4,150
ORD233283,Voucher,1,200
ORD216469,Voucher,5,20
ORD229094,Debit_Card,10,20
ORD212288,Voucher,4,200
ORD240045,Debit_Card,2,100
ORD249032,Voucher,2,100
ORD231956,Credit Card,10,200
ORD212915,Credit_Card,4,60
ORD233512,Debit_Card,8,200
ORD235504,Debit_Card,10,100
ORD240202,Credit_Card,8,60
ORD239243,Bank_Transfer,6,150
ORD220876,Voucher,10,150
ORD203751,Credit_Card,1,20
ORD207365,Voucher,4,20
ORD234499,Credit_Card,8,200
ORD205735,Credit_Card,5,200
ORD229072,Voucher,10,150
ORD247098,Credit Card,8,40
ORD210842,Credit Card,4,100
ORD212017,Bank_Transfer,9,
ORD228321,Credit Card,8,40
ORD218444,Credit Card,9,
ORD241082,Debit_Card,7,60
ORD245050,Debit_Card,6,100
ORD244824,Credit_Card,1,100
ORD236066,Credit_Card,6,
ORD241737,Bank_Transfer,9,200
ORD233719,Voucher,3,200
ORD203773,Debit_Card,3,150
ORD217214,Credit_Card,10,20
ORD211611,Bank_Transfer,3,60
ORD204130,Debit_Card,1,40
